,race,subrace,section,content,race FR,subrace FR,section FR,content FR
26,genasi,Air Genasi,Languages,"You can speak, read, and write Common and Primordial. Primordial is a guttural language, filled with harsh syllables and hard consonants.",génasi,Genasi aérien,Langues,"Vous pouvez parler, lire et écrire le commun et le primordial. Le primordial est une langue gutturale, remplie de syllabes dures et de consonnes dures."
27,genasi,Air Genasi,Subrace,"Four major subraces of genasi are found among the worlds of D&D: air genasi, earth genasi, fire genasi, and water genasi. Choose one of these subraces.",génasi,Genasi aérien,Sous-race,"On trouve quatre sous-races principales de genasi dans les mondes de D&D : les genasi de l'air, les genasi de la terre, les genasi du feu et les genasi de l'eau. Choisissez l'une de ces sous-races."
28,genasi,Air Genasi,Ability Score Improvement,Your Dexterity score increases by 1.,génasi,Genasi aérien,Amélioration du score de capacité,Votre score de Dextérité augmente de 1.
29,genasi,Air Genasi,Unending Breath,You can hold your breath indefinitely while you're not incapacitated.,génasi,Genasi aérien,Souffle sans fin,Vous pouvez retenir votre souffle indéfiniment tant que vous n'êtes pas incapable de le faire.
30,genasi,Air Genasi,Mingle with the Wind,"You can cast the Levitate spell once with this trait, requiring no material components, and you regain the ability to cast it this way when you finish a long rest. Constitution is your spellcasting ability for this spell.",génasi,Genasi aérien,Mêlez-vous au vent,"Vous pouvez lancer le sort Lévitation une fois avec ce trait, sans nécessiter de composants matériels, et vous récupérez la capacité de le lancer de cette manière lorsque vous terminez un repos long. La Constitution est votre capacité de lancement de sorts pour ce sort."
31,genasi,Earth Genasi,Ability Score Increase,Your Constitution score increases by 2.,génasi,Genasi de la Terre,Augmentation du score de capacité,Votre score de Constitution augmente de 2.
32,genasi,Earth Genasi,Age,"Genasi mature at about the same rate as humans and reach adulthood in their late teens. They live somewhat longer than humans do, up to 120 years.",génasi,Genasi de la Terre,Âge,"Les Genasis grandissent à peu près au même rythme que les humains et atteignent l'âge adulte à la fin de leur adolescence. Ils vivent un peu plus longtemps que les humains, jusqu'à 120 ans."
33,genasi,Earth Genasi,Alignment,"Independent and self-reliant, genasi tend toward a neutral alignment.",génasi,Genasi de la Terre,Alignement,"Indépendants et autonomes, les genasi ont tendance à adopter un alignement neutre."
34,genasi,Earth Genasi,Size,"Genasi are as varied as their mortal parents but are generally built like humans, standing anywhere from 5 feet to over 6 feet tall. Your size is Medium.",génasi,Genasi de la Terre,Taille,"Les Genasi sont aussi variés que leurs parents mortels, mais sont généralement construits comme des humains, mesurant entre 1,50 et plus de 1,80 mètre. Votre taille est M."
35,genasi,Earth Genasi,Speed,Your base walking speed is 30 feet.,génasi,Genasi de la Terre,Vitesse,Votre vitesse de marche de base est de 30 pieds.
36,genasi,Earth Genasi,Languages,"You can speak, read, and write Common and Primordial. Primordial is a guttural language, filled with harsh syllables and hard consonants.",génasi,Genasi de la Terre,Langues,"Vous pouvez parler, lire et écrire le commun et le primordial. Le primordial est une langue gutturale, remplie de syllabes dures et de consonnes dures."
37,genasi,Earth Genasi,Subrace,"Four major subraces of genasi are found among the worlds of D&D: air genasi, earth genasi, fire genasi, and water genasi. Choose one of these subraces.",génasi,Genasi de la Terre,Sous-race,"On trouve quatre sous-races principales de genasi dans les mondes de D&D : les genasi de l'air, les genasi de la terre, les genasi du feu et les genasi de l'eau. Choisissez l'une de ces sous-races."
38,genasi,Earth Genasi,Ability Score Improvement,Your Strength score increases by 1.,génasi,Genasi de la Terre,Amélioration du score de capacité,Votre score de Force augmente de 1.
39,genasi,Earth Genasi,Unending Breath,You can hold your breath indefinitely while you're not incapacitated.,génasi,Genasi de la Terre,Souffle sans fin,Vous pouvez retenir votre souffle indéfiniment tant que vous n'êtes pas incapable de le faire.
40,genasi,Earth Genasi,Mingle with the Wind,"You can cast the Levitate spell once with this trait, requiring no material components, and you regain the ability to cast it this way when you finish a long rest. Constitution is your spellcasting ability for this spell.",génasi,Genasi de la Terre,Mêlez-vous au vent,"Vous pouvez lancer le sort Lévitation une fois avec ce trait, sans nécessiter de composants matériels, et vous récupérez la capacité de le lancer de cette manière lorsque vous terminez un repos long. La Constitution est votre capacité de lancement de sorts pour ce sort."
41,genasi,Earth Genasi,Earth Walk,You can move across difficult terrain made of earth or stone without expending extra movement.,génasi,Genasi de la Terre,Marche sur la Terre,Vous pouvez vous déplacer sur un terrain difficile constitué de terre ou de pierre sans effectuer de mouvements supplémentaires.
42,genasi,Earth Genasi,Merge With Stone,"You can cast the Pass Without Trace spell once with this trait, requiring no material components, and you regain the ability to cast it this way when you finish a long rest. Constitution is your spellcasting ability for this spell.",génasi,Genasi de la Terre,Fusionner avec la pierre,"Vous pouvez lancer le sort Passe sans trace une fois avec ce trait, sans nécessiter de composants matériels, et vous récupérez la capacité de le lancer de cette manière lorsque vous terminez un repos long. La Constitution est votre capacité de lancement de sorts pour ce sort."
43,genasi,Fire Genasi,Ability Score Increase,Your Constitution score increases by 2.,génasi,Genasi de feu,Augmentation du score de capacité,Votre score de Constitution augmente de 2.
44,genasi,Fire Genasi,Age,"Genasi mature at about the same rate as humans and reach adulthood in their late teens. They live somewhat longer than humans do, up to 120 years.",génasi,Genasi de feu,Âge,"Les Genasis grandissent à peu près au même rythme que les humains et atteignent l'âge adulte à la fin de leur adolescence. Ils vivent un peu plus longtemps que les humains, jusqu'à 120 ans."
45,genasi,Fire Genasi,Alignment,"Independent and self-reliant, genasi tend toward a neutral alignment.",génasi,Genasi de feu,Alignement,"Indépendants et autonomes, les genasi ont tendance à adopter un alignement neutre."
46,genasi,Fire Genasi,Size,"Genasi are as varied as their mortal parents but are generally built like humans, standing anywhere from 5 feet to over 6 feet tall. Your size is Medium.",génasi,Genasi de feu,Taille,"Les Genasi sont aussi variés que leurs parents mortels, mais sont généralement construits comme des humains, mesurant entre 1,50 et plus de 1,80 mètre. Votre taille est M."
47,genasi,Fire Genasi,Speed,Your base walking speed is 30 feet.,génasi,Genasi de feu,Vitesse,Votre vitesse de marche de base est de 30 pieds.
48,genasi,Fire Genasi,Languages,"You can speak, read, and write Common and Primordial. Primordial is a guttural language, filled with harsh syllables and hard consonants.",génasi,Genasi de feu,Langues,"Vous pouvez parler, lire et écrire le commun et le primordial. Le primordial est une langue gutturale, remplie de syllabes dures et de consonnes dures."
49,genasi,Fire Genasi,Subrace,"Four major subraces of genasi are found among the worlds of D&D: air genasi, earth genasi, fire genasi, and water genasi. Choose one of these subraces.",génasi,Genasi de feu,Sous-race,"On trouve quatre sous-races principales de genasi dans les mondes de D&D : les genasi de l'air, les genasi de la terre, les genasi du feu et les genasi de l'eau. Choisissez l'une de ces sous-races."
50,genasi,Fire Genasi,Ability Score Improvement,Your Intelligence score increases by 1.,génasi,Genasi de feu,Amélioration du score de capacité,Votre score d'intelligence augmente de 1.
51,genasi,Fire Genasi,Unending Breath,You can hold your breath indefinitely while you're not incapacitated.,génasi,Genasi de feu,Souffle sans fin,Vous pouvez retenir votre souffle indéfiniment tant que vous n'êtes pas incapable de le faire.
52,genasi,Fire Genasi,Mingle with the Wind,"You can cast the Levitate spell once with this trait, requiring no material components, and you regain the ability to cast it this way when you finish a long rest. Constitution is your spellcasting ability for this spell.",génasi,Genasi de feu,Mêlez-vous au vent,"Vous pouvez lancer le sort Lévitation une fois avec ce trait, sans nécessiter de composants matériels, et vous récupérez la capacité de le lancer de cette manière lorsque vous terminez un repos long. La Constitution est votre capacité de lancement de sorts pour ce sort."
53,genasi,Fire Genasi,Earth Walk,You can move across difficult terrain made of earth or stone without expending extra movement.,génasi,Genasi de feu,Marche sur la Terre,Vous pouvez vous déplacer sur un terrain difficile constitué de terre ou de pierre sans effectuer de mouvements supplémentaires.
54,genasi,Fire Genasi,Merge With Stone,"You can cast the Pass Without Trace spell once with this trait, requiring no material components, and you regain the ability to cast it this way when you finish a long rest. Constitution is your spellcasting ability for this spell.",génasi,Genasi de feu,Fusionner avec la pierre,"Vous pouvez lancer le sort Passe sans trace une fois avec ce trait, sans nécessiter de composants matériels, et vous récupérez la capacité de le lancer de cette manière lorsque vous terminez un repos long. La Constitution est votre capacité de lancement de sorts pour ce sort."
55,genasi,Fire Genasi,Darkvision,"You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. Your ties to the Elemental Plane of Fire make your darkvision unusual: everything you see in darkness is in a shade of red.",génasi,Genasi de feu,Vision dans le noir,"Vous pouvez voir dans la pénombre à moins de 18 mètres de vous comme s'il s'agissait d'une lumière vive, et dans l'obscurité comme s'il s'agissait d'une lumière tamisée. Vos liens avec le plan élémentaire du feu rendent votre vision dans le noir inhabituelle : tout ce que vous voyez dans l'obscurité est dans une nuance de rouge."
56,genasi,Fire Genasi,Fire Resistance,You have resistance to fire damage.,génasi,Genasi de feu,Résistance au feu,Vous avez une résistance aux dégâts de feu.
57,genasi,Fire Genasi,Reach to the Blaze,"You know the Produce Flame cantrip. Once you reach 3rd level, you can cast the Burning Hands spell once with this trait as a 1st-level spell, and you regain the ability to cast it this way when you finish a long rest. Constitution is your spellcasting ability for these spells.",génasi,Genasi de feu,Atteindre le Blaze,"Vous connaissez le sort mineur Produire une flamme. Une fois que vous avez atteint le niveau 3, vous pouvez lancer le sort Mains brûlantes une fois avec ce trait en tant que sort de niveau 1, et vous récupérez la capacité de le lancer de cette manière lorsque vous terminez un repos long. La Constitution est votre capacité de lancement de sorts pour ces sorts."
58,genasi,Water Genasi,Ability Score Increase,Your Constitution score increases by 2.,génasi,Genasi d'eau,Augmentation du score de capacité,Votre score de Constitution augmente de 2.
59,genasi,Water Genasi,Age,"Genasi mature at about the same rate as humans and reach adulthood in their late teens. They live somewhat longer than humans do, up to 120 years.",génasi,Genasi d'eau,Âge,"Les Genasis grandissent à peu près au même rythme que les humains et atteignent l'âge adulte à la fin de leur adolescence. Ils vivent un peu plus longtemps que les humains, jusqu'à 120 ans."
60,genasi,Water Genasi,Alignment,"Independent and self-reliant, genasi tend toward a neutral alignment.",génasi,Genasi d'eau,Alignement,"Indépendants et autonomes, les genasi ont tendance à adopter un alignement neutre."
61,genasi,Water Genasi,Size,"Genasi are as varied as their mortal parents but are generally built like humans, standing anywhere from 5 feet to over 6 feet tall. Your size is Medium.",génasi,Genasi d'eau,Taille,"Les Genasi sont aussi variés que leurs parents mortels, mais sont généralement construits comme des humains, mesurant entre 1,50 et plus de 1,80 mètre. Votre taille est M."
62,genasi,Water Genasi,Speed,Your base walking speed is 30 feet.,génasi,Genasi d'eau,Vitesse,Votre vitesse de marche de base est de 30 pieds.
63,genasi,Water Genasi,Languages,"You can speak, read, and write Common and Primordial. Primordial is a guttural language, filled with harsh syllables and hard consonants.",génasi,Genasi d'eau,Langues,"Vous pouvez parler, lire et écrire le commun et le primordial. Le primordial est une langue gutturale, remplie de syllabes dures et de consonnes dures."
64,genasi,Water Genasi,Subrace,"Four major subraces of genasi are found among the worlds of D&D: air genasi, earth genasi, fire genasi, and water genasi. Choose one of these subraces.",génasi,Genasi d'eau,Sous-race,"On trouve quatre sous-races principales de genasi dans les mondes de D&D : les genasi de l'air, les genasi de la terre, les genasi du feu et les genasi de l'eau. Choisissez l'une de ces sous-races."
65,genasi,Water Genasi,Ability Score Improvement,Your Wisdom score increases by 1.,génasi,Genasi d'eau,Amélioration du score de capacité,Votre score de Sagesse augmente de 1.
66,genasi,Water Genasi,Unending Breath,You can hold your breath indefinitely while you're not incapacitated.,génasi,Genasi d'eau,Souffle sans fin,Vous pouvez retenir votre souffle indéfiniment tant que vous n'êtes pas incapable de le faire.
67,genasi,Water Genasi,Mingle with the Wind,"You can cast the Levitate spell once with this trait, requiring no material components, and you regain the ability to cast it this way when you finish a long rest. Constitution is your spellcasting ability for this spell.",génasi,Genasi d'eau,Mêlez-vous au vent,"Vous pouvez lancer le sort Lévitation une fois avec ce trait, sans nécessiter de composants matériels, et vous récupérez la capacité de le lancer de cette manière lorsque vous terminez un repos long. La Constitution est votre capacité de lancement de sorts pour ce sort."
68,genasi,Water Genasi,Earth Walk,You can move across difficult terrain made of earth or stone without expending extra movement.,génasi,Genasi d'eau,Marche sur la Terre,Vous pouvez vous déplacer sur un terrain difficile constitué de terre ou de pierre sans effectuer de mouvements supplémentaires.
69,genasi,Water Genasi,Merge With Stone,"You can cast the Pass Without Trace spell once with this trait, requiring no material components, and you regain the ability to cast it this way when you finish a long rest. Constitution is your spellcasting ability for this spell.",génasi,Genasi d'eau,Fusionner avec la pierre,"Vous pouvez lancer le sort Passe sans trace une fois avec ce trait, sans nécessiter de composants matériels, et vous récupérez la capacité de le lancer de cette manière lorsque vous terminez un repos long. La Constitution est votre capacité de lancement de sorts pour ce sort."
70,genasi,Water Genasi,Darkvision,"You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. Your ties to the Elemental Plane of Fire make your darkvision unusual: everything you see in darkness is in a shade of red.",génasi,Genasi d'eau,Vision dans le noir,"Vous pouvez voir dans la pénombre à moins de 18 mètres de vous comme s'il s'agissait d'une lumière vive, et dans l'obscurité comme s'il s'agissait d'une lumière tamisée. Vos liens avec le plan élémentaire du feu rendent votre vision dans le noir inhabituelle : tout ce que vous voyez dans l'obscurité est dans une nuance de rouge."
71,genasi,Water Genasi,Fire Resistance,You have resistance to fire damage.,génasi,Genasi d'eau,Résistance au feu,Vous avez une résistance aux dégâts de feu.
72,genasi,Water Genasi,Reach to the Blaze,"You know the Produce Flame cantrip. Once you reach 3rd level, you can cast the Burning Hands spell once with this trait as a 1st-level spell, and you regain the ability to cast it this way when you finish a long rest. Constitution is your spellcasting ability for these spells.",génasi,Genasi d'eau,Atteindre le Blaze,"Vous connaissez le sort mineur Produire une flamme. Une fois que vous avez atteint le niveau 3, vous pouvez lancer le sort Mains brûlantes une fois avec ce trait en tant que sort de niveau 1, et vous récupérez la capacité de le lancer de cette manière lorsque vous terminez un repos long. La Constitution est votre capacité de lancement de sorts pour ces sorts."
73,genasi,Water Genasi,Acid Resistance,You have resistance to acid damage.,génasi,Genasi d'eau,Résistance aux acides,Vous avez une résistance aux dégâts causés par l’acide.
74,genasi,Water Genasi,Amphibious,You can breathe air and water.,génasi,Genasi d'eau,Amphibie,Vous pouvez respirer de l’air et de l’eau.
75,genasi,Water Genasi,Swim,You have a swimming speed of 30 feet.,génasi,Genasi d'eau,Nager,Vous avez une vitesse de nage de 30 pieds.
76,genasi,Water Genasi,Call to the Wave,"You know the Shape Water cantrip. Once you reach 3rd level, you can cast the Create or Destroy Water spell once with this trait as a 2nd-level spell, and you regain the ability to cast it this way when you finish a long rest. Constitution is your spellcasting ability for these spells.",génasi,Genasi d'eau,Appel à la vague,"Vous connaissez le sort de magie de l'eau. Une fois que vous avez atteint le niveau 3, vous pouvez lancer le sort Créer ou détruire l'eau une fois avec ce trait comme sort de niveau 2, et vous récupérez la capacité de le lancer de cette façon lorsque vous terminez un repos long. La Constitution est votre capacité de lancement de sorts pour ces sorts."
77,genasi,Genasi (Air) MPMM,Ability Score Increase,"One ability score of your choice increases by 2, and one other ability score of your choice increases by 1, or three ability scores of your choice increase by 1.",génasi,Genasi (Air) MPMM,Augmentation du score de capacité,"Une valeur de capacité de votre choix augmente de 2, et une autre valeur de capacité de votre choix augmente de 1, ou trois valeurs de capacité de votre choix augmentent de 1."
78,genasi,Genasi (Air) MPMM,Age,"Genasi mature at about the same rate as humans and reach adulthood in their late teens. They live somewhat longer than humans do, up to 120 years.",génasi,Genasi (Air) MPMM,Âge,"Les Genasis grandissent à peu près au même rythme que les humains et atteignent l'âge adulte à la fin de leur adolescence. Ils vivent un peu plus longtemps que les humains, jusqu'à 120 ans."
79,genasi,Genasi (Air) MPMM,Alignment,"Independent and self-reliant, genasi tend toward a neutral alignment.",génasi,Genasi (Air) MPMM,Alignement,"Indépendants et autonomes, les genasi ont tendance à adopter un alignement neutre."
80,genasi,Genasi (Air) MPMM,Size,You are Medium or Small. You choose the size when you select this race.,génasi,Genasi (Air) MPMM,Taille,Vous êtes de taille Medium ou Small. Vous choisissez la taille lorsque vous sélectionnez cette race.
81,genasi,Genasi (Air) MPMM,Speed,35 ft.,génasi,Genasi (Air) MPMM,Vitesse,35 pi.
82,genasi,Genasi (Air) MPMM,Languages,"You can speak, read, and write Common and one other language that you and your DM agree is appropriate for your character.",génasi,Genasi (Air) MPMM,Langues,"Vous pouvez parler, lire et écrire le commun et une autre langue que vous et votre MD considérez comme appropriée pour votre personnage."
83,genasi,Genasi (Air) MPMM,Subrace,"Four major subraces of genasi are found among the worlds of D&D: air genasi, earth genasi, fire genasi, and water genasi. Choose one of these subraces.",génasi,Genasi (Air) MPMM,Sous-race,"On trouve quatre sous-races principales de genasi dans les mondes de D&D : les genasi de l'air, les genasi de la terre, les genasi du feu et les genasi de l'eau. Choisissez l'une de ces sous-races."
84,genasi,Genasi (Air) MPMM,Ability Score Improvement,Your Wisdom score increases by 1.,génasi,Genasi (Air) MPMM,Amélioration du score de capacité,Votre score de Sagesse augmente de 1.
85,genasi,Genasi (Air) MPMM,Unending Breath,You can hold your breath indefinitely while you're not incapacitated.,génasi,Genasi (Air) MPMM,Souffle sans fin,Vous pouvez retenir votre souffle indéfiniment tant que vous n'êtes pas incapable de le faire.
86,genasi,Genasi (Air) MPMM,Mingle with the Wind,"You know the Shocking Grasp cantrip. Starting at 3rd level, you can cast the Feather Fall spell with this trait, without requiring a material component. Starting 5th level, you can also cast the Levitate spell with this trait, without requiring a material component. Once you cast Feather Fall or Levitate with this trait, you can't cast that spell with it again until you finish a long rest. You can also cast either of those spells using any spell slots you have of the appropriate level.",génasi,Genasi (Air) MPMM,Mêlez-vous au vent,"Vous connaissez le sortilège Étreinte électrisante. À partir du niveau 3, vous pouvez lancer le sort Chute de plumes avec ce trait, sans nécessiter de composante matérielle. À partir du niveau 5, vous pouvez également lancer le sort Lévitation avec ce trait, sans nécessiter de composante matérielle. Une fois que vous avez lancé Chute de plumes ou Lévitation avec ce trait, vous ne pouvez plus lancer ce sort avec lui jusqu'à ce que vous ayez terminé un repos long. Vous pouvez également lancer l'un ou l'autre de ces sorts en utilisant n'importe quel emplacement de sort dont vous disposez du niveau approprié."
87,genasi,Genasi (Air) MPMM,Earth Walk,You can move across difficult terrain made of earth or stone without expending extra movement.,génasi,Genasi (Air) MPMM,Marche sur la Terre,Vous pouvez vous déplacer sur un terrain difficile constitué de terre ou de pierre sans effectuer de mouvements supplémentaires.
88,genasi,Genasi (Air) MPMM,Merge With Stone,"You can cast the Pass Without Trace spell once with this trait, requiring no material components, and you regain the ability to cast it this way when you finish a long rest. Constitution is your spellcasting ability for this spell.",génasi,Genasi (Air) MPMM,Fusionner avec la pierre,"Vous pouvez lancer le sort Passe sans trace une fois avec ce trait, sans nécessiter de composants matériels, et vous récupérez la capacité de le lancer de cette manière lorsque vous terminez un repos long. La Constitution est votre capacité de lancement de sorts pour ce sort."
89,genasi,Genasi (Air) MPMM,Darkvision,You can see in dim light within 60 feet of you as if it were bright light and in darkness as if it were dim light. You discern colors in that darkness only as shades of gray.,génasi,Genasi (Air) MPMM,Vision dans le noir,"Vous pouvez voir dans la pénombre à moins de 18 mètres de vous comme s'il s'agissait d'une lumière vive et dans l'obscurité comme s'il s'agissait d'une lumière tamisée. Dans cette obscurité, vous ne discernez les couleurs que sous forme de nuances de gris."
90,genasi,Genasi (Air) MPMM,Fire Resistance,You have resistance to fire damage.,génasi,Genasi (Air) MPMM,Résistance au feu,Vous avez une résistance aux dégâts de feu.
91,genasi,Genasi (Air) MPMM,Reach to the Blaze,"You know the Produce Flame cantrip. Once you reach 3rd level, you can cast the Burning Hands spell once with this trait as a 1st-level spell, and you regain the ability to cast it this way when you finish a long rest. Constitution is your spellcasting ability for these spells.",génasi,Genasi (Air) MPMM,Atteindre le Blaze,"Vous connaissez le sort mineur Produire une flamme. Une fois que vous avez atteint le niveau 3, vous pouvez lancer le sort Mains brûlantes une fois avec ce trait en tant que sort de niveau 1, et vous récupérez la capacité de le lancer de cette manière lorsque vous terminez un repos long. La Constitution est votre capacité de lancement de sorts pour ces sorts."
92,genasi,Genasi (Air) MPMM,Acid Resistance,You have resistance to acid damage.,génasi,Genasi (Air) MPMM,Résistance aux acides,Vous avez une résistance aux dégâts causés par l’acide.
93,genasi,Genasi (Air) MPMM,Amphibious,You can breathe air and water.,génasi,Genasi (Air) MPMM,Amphibie,Vous pouvez respirer de l’air et de l’eau.
94,genasi,Genasi (Air) MPMM,Swim,You have a swimming speed of 30 feet.,génasi,Genasi (Air) MPMM,Nager,Vous avez une vitesse de nage de 30 pieds.
95,genasi,Genasi (Air) MPMM,Call to the Wave,"You know the Shape Water cantrip. Once you reach 3rd level, you can cast the Create or Destroy Water spell once with this trait as a 2nd-level spell, and you regain the ability to cast it this way when you finish a long rest. Constitution is your spellcasting ability for these spells.",génasi,Genasi (Air) MPMM,Appel à la vague,"Vous connaissez le sort de magie de l'eau. Une fois que vous avez atteint le niveau 3, vous pouvez lancer le sort Créer ou détruire l'eau une fois avec ce trait comme sort de niveau 2, et vous récupérez la capacité de le lancer de cette façon lorsque vous terminez un repos long. La Constitution est votre capacité de lancement de sorts pour ces sorts."
96,genasi,Genasi (Air) MPMM,Lightning Resistance,You have resistance to lightning damage.,génasi,Genasi (Air) MPMM,Résistance à la foudre,Vous avez une résistance aux dégâts de foudre.
